fips,year,size
18179,2001,27602
18181,2001,25197
18183,2001,31042
19001,2001,8077
19003,2001,4396
19005,2001,14343
19007,2001,13558
19009,2001,6657
19011,2001,25619
19013,2001,127656
19015,2001,26210
19017,2001,23401
19019,2001,20945
19021,2001,20194
19023,2001,15005
19025,2001,10946
19027,2001,21214
19029,2001,14476
19031,2001,18074
19033,2001,45744
19035,2001,12835
19037,2001,13047
19039,2001,9180
19041,2001,17255
19043,2001,18451
19045,2001,49845
19047,2001,16890
19049,2001,42720
19051,2001,8571
19053,2001,8652
19055,2001,18212
19057,2001,41917
19059,2001,16473
19061,2001,88998
19063,2001,10873
19065,2001,21674
19067,2001,16618
19069,2001,10599
19071,2001,7866
19073,2001,10142
19075,2001,12285
19077,2001,11220
19079,2001,16163
19081,2001,11903
19083,2001,18648
19085,2001,15638
19087,2001,20336
19089,2001,9869
19091,2001,10280
19093,2001,7662
19095,2001,15780
19097,2001,20252
19099,2001,37266
19101,2001,16035
19103,2001,113878
19105,2001,20158
19107,2001,11372
19109,2001,16780
19111,2001,37386
19113,2001,194323
19115,2001,12172
19117,2001,9443
19119,2001,11634
19121,2001,14148
19123,2001,22378
19125,2001,32505
19127,2001,39274
19129,2001,14482
19131,2001,10735
19133,2001,9818
19135,2001,7937
19137,2001,11506
19139,2001,41792
19141,2001,14881
19143,2001,6937
19145,2001,16869
19147,2001,10029
19149,2001,24745
19151,2001,8459
19153,2001,381093
19155,2001,87671
19157,2001,18850
19159,2001,5389
19161,2001,11358
19163,2001,158542
19165,2001,12992
19167,2001,31742
19169,2001,80057
19171,2001,18014
19173,2001,6892
19175,2001,12201
19177,2001,7735
19179,2001,35954
19181,2001,41010
19183,2001,21000
19185,2001,6640
19187,2001,40037
19189,2001,11533
19191,2001,21236
19193,2001,103311
19195,2001,7801
19197,2001,14055
20001,2001,14147
20003,2001,8168
20005,2001,16792
20007,2001,5123
20009,2001,27904
20011,2001,15354
20013,2001,10567
20015,2001,59723
20017,2001,2977
20019,2001,4247
20021,2001,22266
20023,2001,3074
20025,2001,2359
20027,2001,8741
20029,2001,10053
20031,2001,8779
20033,2001,1983
20035,2001,35752
20037,2001,38396
20039,2001,3433
20041,2001,19057
20043,2001,8186
20045,2001,102292
20047,2001,3373
20049,2001,3157
20051,2001,27531
20053,2001,6443
20055,2001,40674
20057,2001,32284
20059,2001,25146
20061,2001,27999
20063,2001,3003
20065,2001,2871
20067,2001,7744
20069,2001,5921
20071,2001,1537
20073,2001,7660
20075,2001,2673
20077,2001,6389
20079,2001,32923
20081,2001,4229
20083,2001,2125
20085,2001,12685
20087,2001,18458
20089,2001,3612
20091,2001,463974
20093,2001,4536
20095,2001,8553
20097,2001,3133
20099,2001,22458
20101,2001,2099
20103,2001,69796
20105,2001,3542
20107,2001,9712
20109,2001,2959
20111,2001,36009
20113,2001,29481
20115,2001,13293
20117,2001,10794
20119,2001,4655
20121,2001,28589
20123,2001,6762
20125,2001,35750
20127,2001,6059
20129,2001,3366
20131,2001,10465
20133,2001,16836
20135,2001,3361
20137,2001,5814
20139,2001,16639
20141,2001,4333
20143,2001,6120
20145,2001,7009
20147,2001,5860
20149,2001,18273
20151,2001,9525
20153,2001,2875
20155,2001,64467
20157,2001,5650
20159,2001,10607
20161,2001,63371
20163,2001,5547
20165,2001,3494
20167,2001,7151
20169,2001,53869
20171,2001,5077
20173,2001,456251
20175,2001,22518
20177,2001,170345
20179,2001,2708
20181,2001,6589
20183,2001,4406
20185,2001,4712
20187,2001,2410
20189,2001,5366
20191,2001,25631
20193,2001,8120
20195,2001,3229
20197,2001,6779
20199,2001,1694
20201,2001,6319
20203,2001,2499
20205,2001,10216
20207,2001,3745
20209,2001,158246
21001,2001,17471
21003,2001,17853
21005,2001,19459
21007,2001,8218
21009,2001,38463
21011,2001,11287
21013,2001,29624
21015,2001,90251
21017,2001,19409
21019,2001,49565
21021,2001,27627
21023,2001,8360
21025,2001,15912
21027,2001,18741
21029,2001,63202
21031,2001,13138
21033,2001,12846
21035,2001,34396
21037,2001,88689
21039,2001,5319
21041,2001,10162
21043,2001,26908
21045,2001,15631
21047,2001,74763
21049,2001,33443
21051,2001,24480
21053,2001,9598
21055,2001,9284
21057,2001,7130
21059,2001,91605
21061,2001,11753
21063,2001,6715
21065,2001,15316
21067,2001,264544
21069,2001,14077
21071,2001,42148
21073,2001,48115
21075,2001,7758
21077,2001,7984
21079,2001,15119
21081,2001,23106
21083,2001,36994
21085,2001,24173
21087,2001,11600
21089,2001,36896
21091,2001,8437
21093,2001,94729
21095,2001,32413
21097,2001,18012
21099,2001,17307
21101,2001,44787
21103,2001,15219
21105,2001,5234
21107,2001,46076
21109,2001,13597
21111,2001,695246
21113,2001,39763
21115,2001,23350
21117,2001,151972
21119,2001,17499
21121,2001,31596
21123,2001,13380
21125,2001,53532
21127,2001,15666
21129,2001,7853
21131,2001,12200
21133,2001,24791
21135,2001,13984
21137,2001,23796
21139,2001,9809
21141,2001,26610
21143,2001,8142
21145,2001,64849
21147,2001,16989
21149,2001,9847
21151,2001,72649
21153,2001,13172
21155,2001,18337
21157,2001,30126
21159,2001,12414
21161,2001,16798
21163,2001,26789
21165,2001,6689
21167,2001,20852
21169,2001,10087
21171,2001,11791
21173,2001,22814
21175,2001,14061
21177,2001,31755
21179,2001,38201
21181,2001,6845
21183,2001,22991
21185,2001,47851
21187,2001,10661
21189,2001,4802
21191,2001,14613
21193,2001,29197
21195,2001,67611
21197,2001,13339
21199,2001,56655
21201,2001,2244
21203,2001,16522
21205,2001,22285
21207,2001,16366
21209,2001,34492
21211,2001,34066
21213,2001,16582
21215,2001,12698
21217,2001,22961
21219,2001,12015
21221,2001,12683
21223,2001,8413
21225,2001,15566
21227,2001,93771
21229,2001,10980
21231,2001,19961
21233,2001,13964
21235,2001,36444
21237,2001,6912
21239,2001,23349
22001,2001,58729
22003,2001,25397
22005,2001,79168
22007,2001,23176
22009,2001,41345
22011,2001,33061
22013,2001,15440
22015,2001,99610
22017,2001,250864
22019,2001,182975
22021,2001,10478
22023,2001,9834
22025,2001,10793
22027,2001,16606
22029,2001,19931
22031,2001,25452
22033,2001,411408
22035,2001,9183
22037,2001,21197
22039,2001,35288
22041,2001,20956
22043,2001,18642
22045,2001,73277
22047,2001,33228
22049,2001,15369
22051,2001,452088
22053,2001,31098
22055,2001,190825
22057,2001,90054
22059,2001,14119
22061,2001,42189
22063,2001,95203
22065,2001,13394
22067,2001,30631
22069,2001,38780
22071,2001,477932
22073,2001,146601
22075,2001,26852
22077,2001,22522
22079,2001,126276
22081,2001,9478
22083,2001,20848
22085,2001,23345
22087,2001,66554
22089,2001,48412
22091,2001,10424
22093,2001,21146
22095,2001,43575
22097,2001,87605
22099,2001,49068
22101,2001,52528
22103,2001,195718
22105,2001,101614
22107,2001,6462
22109,2001,104729
22111,2001,22804
22113,2001,53952
22115,2001,52233
22117,2001,43776
22119,2001,41314
22121,2001,21620
22123,2001,12069
22125,2001,15078
22127,2001,16493
23001,2001,104148
23003,2001,72873
23005,2001,268021
23007,2001,29535
23009,2001,51917
23011,2001,117967
23013,2001,39970
23015,2001,33997
23017,2001,55009
23019,2001,145589
23021,2001,17135
23023,2001,35498
23025,2001,50769
23027,2001,37015
23029,2001,33419
23031,2001,191929
24001,2001,74314
24003,2001,497045
24005,2001,762356
24009,2001,77342
24011,2001,29905
24013,2001,154475
24015,2001,88256
24017,2001,124699
24019,2001,30600
24021,2001,201994
24023,2001,29724
24025,2001,222323
24027,2001,255157
24029,2001,19363
24031,2001,893275
24033,2001,815028
24035,2001,41295
24037,2001,87468
24039,2001,25156
24041,2001,34103
24043,2001,133000
24045,2001,85304
24047,2001,47598
24510,2001,645253
25001,2001,224928
25003,2001,133723
25005,2001,538299
25007,2001,15201
25009,2001,730782
25011,2001,71593
25013,2001,457723
25015,2001,152304
25017,2001,1476773
25019,2001,9742
25021,2001,653482
25023,2001,478981
25025,2001,705348
25027,2001,762851
26001,2001,11691
26003,2001,9807
26005,2001,107752
26007,2001,31126
26009,2001,23477
26011,2001,17170
26013,2001,8870
26015,2001,57437
26017,2001,109654
26019,2001,16463
26021,2001,161683
26023,2001,46022
26025,2001,138052
26027,2001,51104
26029,2001,26401
26031,2001,26884
26033,2001,38459
26035,2001,31300
26037,2001,65516
26039,2001,14423
26041,2001,38336
26043,2001,27190
26045,2001,104639
26047,2001,32133
26049,2001,437901
26051,2001,26447
26053,2001,17586
26055,2001,79932
26057,2001,42463
26059,2001,46586
26061,2001,35553
26063,2001,35622
26065,2001,280652
26067,2001,61900
26069,2001,27139
26071,2001,12854
26073,2001,63870
26075,2001,159756
26077,2001,240048
26079,2001,16816
26081,2001,582158
26083,2001,2294
26085,2001,11565
26087,2001,89240
26089,2001,21511
26091,2001,99573
26093,2001,163354
26095,2001,7080
26097,2001,11711
26099,2001,799945
26101,2001,24707
26103,2001,64616
26105,2001,28475
26107,2001,40891
26109,2001,25153
26111,2001,83516
26113,2001,14592
26115,2001,147645
26117,2001,61992
26119,2001,10432
26121,2001,171242
26123,2001,48588
26125,2001,1201013
26127,2001,27079
26129,2001,21687
26131,2001,7709
26133,2001,23320
26135,2001,9439
26137,2001,23725
26139,2001,243502
26141,2001,14249
26143,2001,25704
26145,2001,209363
26147,2001,165856
26149,2001,62471
26151,2001,44568
26153,2001,8826
26155,2001,71927
26157,2001,58176
26159,2001,76737
26161,2001,329234
26163,2001,2059824
26165,2001,30690
27001,2001,15332
27003,2001,305002
27005,2001,30273
27007,2001,40418
27009,2001,35697
27011,2001,5679
27013,2001,56510
27015,2001,26897
27017,2001,32005
27019,2001,73109
27021,2001,27608
27023,2001,12945
27025,2001,43091
27027,2001,51369
27029,2001,8330
27031,2001,5192
27033,2001,12054
27035,2001,56135
27037,2001,363622
27039,2001,18093
27041,2001,33248
27043,2001,15908
27045,2001,21190
27047,2001,32430
27049,2001,44556
27051,2001,6247
27053,2001,1124929
27055,2001,19888
27057,2001,18361
27059,2001,32627
27061,2001,43839
27063,2001,11068
27065,2001,15226
27067,2001,41179
27069,2001,5159
27071,2001,14103
27073,2001,7884
27075,2001,11111
27077,2001,4441
27079,2001,25702
27081,2001,6311
27083,2001,25392
27085,2001,35175
27087,2001,5173
27089,2001,9922
27091,2001,21425
27093,2001,22782
27095,2001,22908
27097,2001,32042
27099,2001,38679
27101,2001,9059
27103,2001,30185
27105,2001,20747
27107,2001,7280
27109,2001,126798
27111,2001,57080
27113,2001,13370
27115,2001,27063
27117,2001,9811
27119,2001,31021
27121,2001,11152
27123,2001,512979
27125,2001,4289
27127,2001,16588
27129,2001,16882
27131,2001,57717
27133,2001,9679
27135,2001,16169
27137,2001,200852
27139,2001,97200
27141,2001,68263
27143,2001,15360
27145,2001,135996
27147,2001,34189
27149,2001,9978
27151,2001,11520
27153,2001,24461
27155,2001,3970
27157,2001,21787
27159,2001,13649
27161,2001,19494
27163,2001,206692
27165,2001,11820
27167,2001,6960
27169,2001,49822
27171,2001,93741
27173,2001,10924
28001,2001,33748
28003,2001,34652
28005,2001,13510
28007,2001,19627
28009,2001,7919
28011,2001,40062
28013,2001,14949
28015,2001,10659
28017,2001,19452
28019,2001,9611
28021,2001,11677
28023,2001,17797
28025,2001,21797
28027,2001,30275
28029,2001,28828
28031,2001,19467
28033,2001,113263
28035,2001,73240
28037,2001,8342
28039,2001,19462
28041,2001,13212
28043,2001,23041
28045,2001,43847
28047,2001,190270
28049,2001,249440
28051,2001,21387
28053,2001,11036
28055,2001,2175
28057,2001,22827
28059,2001,132563
28061,2001,18317
28063,2001,9622
28065,2001,13643
28067,2001,64863
28069,2001,10591
28071,2001,39122
28073,2001,39954
28075,2001,77509
28077,2001,13319
28079,2001,21456
28081,2001,76573
28083,2001,37045
28085,2001,33164
28087,2001,60971
28089,2001,76526
28091,2001,25268
28093,2001,35043
28095,2001,37992
28097,2001,12077
28099,2001,28490
28101,2001,21855
28103,2001,12438
28105,2001,42826
28107,2001,34490
28109,2001,49353
28111,2001,12169
28113,2001,38695
28115,2001,27073
28117,2001,25453
28119,2001,9960
28121,2001,118950
28123,2001,28489
28125,2001,6362
28127,2001,27438
28129,2001,16119
28131,2001,14068
28133,2001,33954
28135,2001,14632
28137,2001,25504
28139,2001,20871
28141,2001,18964
28143,2001,9358
28145,2001,25708
28147,2001,15099
28149,2001,49247
28151,2001,61654
28153,2001,21142
28155,2001,10259
28157,2001,10268
28159,2001,20061
28161,2001,13404
28163,2001,27770
29001,2001,24919
29003,2001,16589
29005,2001,6383
29007,2001,25721
29009,2001,34089
29011,2001,12682
29013,2001,16772
29015,2001,17366
29017,2001,12239
29019,2001,137683
29021,2001,86184
29023,2001,40682
29025,2001,8989
29027,2001,41494
29029,2001,37356
29031,2001,69231
29033,2001,10179
29035,2001,5870
29037,2001,84665
29039,2001,13861
29041,2001,8255
29043,2001,56931
29045,2001,7433
29047,2001,189229
29049,2001,19394
29051,2001,71613
29053,2001,16661
29055,2001,22784
29057,2001,7852
29059,2001,15734
29061,2001,7935
29063,2001,13009
29065,2001,15031
29067,2001,13050
29069,2001,32873
29071,2001,94857
29073,2001,15386
29075,2001,6775
29077,2001,242682
29079,2001,10335
29081,2001,8751
29083,2001,22287
29085,2001,8968
29087,2001,5303
29089,2001,10119
29091,2001,37104
29093,2001,10536
29095,2001,658051
29097,2001,105839
29099,2001,200669
29101,2001,49310
29103,2001,4279
29105,2001,32881
29107,2001,32868
29109,2001,35548
29111,2001,10378
29113,2001,40749
29115,2001,13604
29117,2001,14472
29119,2001,21686
29121,2001,15610
29123,2001,11810
29125,2001,8772
29127,2001,28099
29129,2001,3720
29131,2001,23926
29133,2001,13232
29135,2001,14753
29137,2001,9285
29139,2001,12060
29141,2001,19635
29143,2001,19478
29145,2001,52770
29147,2001,21940
29149,2001,10178
29151,2001,13056
29153,2001,9404
29155,2001,19823
29157,2001,18143
29159,2001,39487
29161,2001,39925
29163,2001,18267
29165,2001,76424
29167,2001,27427
29169,2001,42867
29171,2001,5187
29173,2001,9635
29175,2001,24696
29177,2001,23390
29179,2001,6527
29181,2001,13403
29183,2001,294709
29185,2001,9587
29186,2001,17898
29187,2001,56090
29189,2001,1015705
29195,2001,23404
29197,2001,4144
29199,2001,4952
29201,2001,40416
29203,2001,8297
29205,2001,6780
29207,2001,29652
29209,2001,28899
29211,2001,7248
29213,2001,40240
29215,2001,24023
29217,2001,20412
29219,2001,25325
29221,2001,23453
29223,2001,13247
29225,2001,31959
29227,2001,2295
29229,2001,17907
29510,2001,350240
30001,2001,9012
30003,2001,12805
30005,2001,6754
30007,2001,4364
30009,2001,9637
30011,2001,1349
30013,2001,80387
30015,2001,5749
30017,2001,11424
30019,2001,2002
30021,2001,8902
30023,2001,9222
30025,2001,2719
30027,2001,11676
30029,2001,75997
30031,2001,70196
30033,2001,1262
30035,2001,13139
30037,2001,1015
30039,2001,2879
30041,2001,16464
30043,2001,10119
30045,2001,2263
30047,2001,26839
30049,2001,56195
30051,2001,2089
30053,2001,18546
30055,2001,1872
30057,2001,6833
30059,2001,1919
30061,2001,3814
30063,2001,97400
30065,2001,4397
30067,2001,15689
30069,2001,483
30071,2001,4442
30073,2001,6326
30075,2001,1813
30077,2001,7012
30079,2001,1209
30081,2001,36738
30083,2001,9384
30085,2001,10538
30087,2001,9250
30089,2001,10404
30091,2001,3926
30093,2001,33717
30095,2001,8334
30097,2001,3592
30099,2001,6383
30101,2001,5272
30103,2001,821
30105,2001,7506
30107,2001,2171
30109,2001,1015
30111,2001,130608
31001,2001,31596
31003,2001,7235
31005,2001,408
31007,2001,810
31009,2001,560
31011,2001,6134
31013,2001,11835
31015,2001,2386
31017,2001,3491
31019,2001,42420
31021,2001,7662
31023,2001,8911
31025,2001,24524
31027,2001,9388
31029,2001,3965
31031,2001,6031
31033,2001,9903
31035,2001,6904
31037,2001,10439
31039,2001,10056
31041,2001,11569
31043,2001,20289
31045,2001,9091
31047,2001,24446
31049,2001,2083
31051,2001,6251
31053,2001,36024
31055,2001,468026
31057,2001,2195
31059,2001,6511
31061,2001,3457
31063,2001,3038
31065,2001,5185
31067,2001,23089
31069,2001,2265
31071,2001,1871
31073,2001,2073
31075,2001,746
31077,2001,2662
31079,2001,53410
31081,2001,9327
31083,2001,3716
31085,2001,1086
31087,2001,3086
31089,2001,11300
31091,2001,753
31093,2001,6482
31095,2001,8251
31097,2001,4361
31099,2001,6830
31101,2001,8720
31103,2001,961
31105,2001,4024
31107,2001,9141
31109,2001,254357
31111,2001,34578
31113,2001,779
31115,2001,721
31117,2001,527
31119,2001,35550
31121,2001,8037
31123,2001,5342
31125,2001,3991
31127,2001,7394
31129,2001,4923
31131,2001,15474
31133,2001,3000
31135,2001,3101
31137,2001,9695
31139,2001,7735
31141,2001,31391
31143,2001,5496
31145,2001,11398
31147,2001,9231
31149,2001,1712
31151,2001,13952
31153,2001,126040
31155,2001,19917
31157,2001,36532
31159,2001,16624
31161,2001,5970
31163,2001,3258
31165,2001,1399
31167,2001,6396
31169,2001,5862
31171,2001,704
31173,2001,7150
31175,2001,4607
31177,2001,19082
31179,2001,9715
31181,2001,3982
31183,2001,849
31185,2001,14500
32001,2001,24316
32003,2001,1456549
32005,2001,42145
32007,2001,45006
32009,2001,937
32011,2001,1616
32013,2001,15982
32015,2001,5390
32017,2001,4138
32019,2001,36129
32021,2001,4844
32023,2001,33661
32027,2001,6536
32029,2001,3416
32031,2001,351737
32033,2001,8681
32510,2001,53426
33001,2001,57850
33003,2001,44218
33005,2001,74383
33007,2001,32908
33009,2001,81892
33011,2001,388182
33013,2001,138635
33015,2001,283446
33017,2001,114498
33019,2001,40867
34001,2001,254890
34003,2001,888333
34005,2001,429655
34007,2001,507830
34009,2001,101864
34011,2001,146673
34013,2001,793099
34015,2001,259050
34017,2001,612526
34019,2001,124657
34021,2001,353965
34023,2001,760058
34025,2001,624065
34027,2001,473163
34029,2001,523696
34031,2001,492574
34033,2001,64133
34035,2001,302331
34037,2001,146078
34039,2001,525510
34041,2001,105319
35001,2001,562515
35003,2001,3464
35005,2001,60824
35006,2001,26632
35007,2001,14052
35009,2001,44656
35011,2001,2151
35013,2001,176460
35015,2001,50697
35017,2001,30711
35019,2001,4713
35021,2001,780
35023,2001,5448
35025,2001,54865
35027,2001,19442
35028,2001,17661
35029,2001,24862
35031,2001,74436
35033,2001,5187
35035,2001,61403
35037,2001,9849
35039,2001,40991
35041,2001,18298
35043,2001,93159
35045,2001,115133
35047,2001,29698
35049,2001,131651
35051,2001,13092
35053,2001,17991
35055,2001,30104
35057,2001,16679
35059,2001,4027
35061,2001,67178
36001,2001,295378
36003,2001,50175
36005,2001,1341319
36007,2001,199999
36009,2001,83297
36011,2001,81275
36013,2001,138594
36015,2001,90673
36017,2001,51098
36019,2001,80248
36021,2001,62808
36023,2001,48601
36025,2001,47537
36027,2001,284315
36029,2001,945165
36031,2001,38629
36033,2001,50787
36035,2001,54866
36037,2001,59892
36039,2001,48077
36041,2001,5326
36043,2001,63955
36045,2001,111841
36047,2001,2471596
36049,2001,26824
36051,2001,64455
36053,2001,69446
36055,2001,738664
36057,2001,49336
36059,2001,1342896
36061,2001,1562335
36063,2001,218363
36065,2001,233697
36067,2001,457339
36069,2001,100791
36071,2001,348896
36073,2001,43681
36075,2001,122176
36077,2001,61680
36079,2001,97000
36081,2001,2234676
36083,2001,152253
36085,2001,453211
36087,2001,288602
36089,2001,111202
36091,2001,204104
36093,2001,145997
36095,2001,31758
36097,2001,19252
36099,2001,34635
36101,2001,98935
36103,2001,1448987
36105,2001,74004
36107,2001,51449
36109,2001,97575
36111,2001,178272
36113,2001,63570
36115,2001,61087
36117,2001,93478
36119,2001,935294
36121,2001,42972
36123,2001,24635
37001,2001,133497
37003,2001,33986
37005,2001,10750
37007,2001,25315
37009,2001,24599
37011,2001,17703
37013,2001,45014
37015,2001,19572
37017,2001,32430
37019,2001,76147
37021,2001,208464
37023,2001,89285
37025,2001,136191
37027,2001,78145
37029,2001,7081
37031,2001,59705
37033,2001,23518
37035,2001,145405
37037,2001,51646
37039,2001,24530
37041,2001,14153
37043,2001,9057
37045,2001,97096
37047,2001,54533
37049,2001,93175
37051,2001,303502
37053,2001,18749
37055,2001,30908
37057,2001,149217
37059,2001,35958
37061,2001,49828
37063,2001,229542
37065,2001,55121
37067,2001,312250
37069,2001,48789
37071,2001,191811
37073,2001,10506
37075,2001,7966
37077,2001,50046
37079,2001,19188
37081,2001,428132
37083,2001,56695
37085,2001,93552
37087,2001,54559
37089,2001,91010
37091,2001,23051
37093,2001,34623
37095,2001,5670
37097,2001,127141
37099,2001,33619
37101,2001,127686
37103,2001,10290
37105,2001,51202
37107,2001,58999
37109,2001,65153
37111,2001,42676
37113,2001,30364
37115,2001,19837
37117,2001,25150
37119,2001,720968
37121,2001,15850
37123,2001,26972
37125,2001,76311
37127,2001,88222
37129,2001,163874
37131,2001,21854
37133,2001,149659
37135,2001,118263
37137,2001,12784
37139,2001,34908
37141,2001,41713
37143,2001,11457
37145,2001,35901
37147,2001,135818
37149,2001,18544
37151,2001,132192
37153,2001,46328
37155,2001,123573
37157,2001,92049
37159,2001,132178
37161,2001,63155
37163,2001,60714
37165,2001,35939
37167,2001,58596
37169,2001,44878
37171,2001,71657
37173,2001,12983
37175,2001,29267
37177,2001,4123
37179,2001,131562
37181,2001,43655
37183,2001,659127
37185,2001,19960
37187,2001,13527
37189,2001,43246
37191,2001,112952
37193,2001,66330
37195,2001,73931
37197,2001,36775
37199,2001,17869
38001,2001,2530
38003,2001,11419
38005,2001,6942
38007,2001,883
38009,2001,6982
38011,2001,3099
38013,2001,2164
38015,2001,70096
38017,2001,124928
38019,2001,4653
38021,2001,5666
38023,2001,2173
38025,2001,3553
38027,2001,2670
38029,2001,4186
38031,2001,3629
38033,2001,1862
38035,2001,65415
38037,2001,2801
38039,2001,2633
38041,2001,2624
38043,2001,2620
38045,2001,4611
38047,2001,2215
38049,2001,5818
38051,2001,3305
38053,2001,5603
38055,2001,9106
38057,2001,8486
38059,2001,25069
38061,2001,6540
38063,2001,3586
38065,2001,1967
38067,2001,8341
38069,2001,4569
38071,2001,11824
38073,2001,5849
38075,2001,2521
38077,2001,17599
38079,2001,13733
38081,2001,4329
38083,2001,1620
38085,2001,3998
38087,2001,739
38089,2001,22358
38091,2001,2164
38093,2001,21560
38095,2001,2769
38097,2001,8312
38099,2001,12095
38101,2001,57749
38103,2001,4874
38105,2001,19430
39001,2001,27480
39003,2001,108193
39005,2001,52823
39007,2001,102665
39009,2001,62832
39011,2001,46566
39013,2001,69574
39015,2001,42768
39017,2001,336587
39019,2001,28936
39021,2001,38968
39023,2001,143929
39025,2001,180392
39027,2001,40912
39029,2001,111395
39031,2001,36817
39033,2001,46512
39035,2001,1381483
39037,2001,53030
39039,2001,39367
39041,2001,119098
39043,2001,79228
39045,2001,125963
39047,2001,28170
39049,2001,1082421
39051,2001,42157
39053,2001,31033
39055,2001,92186
39057,2001,149566
39059,2001,40832
39061,2001,849398
39063,2001,71940
39065,2001,31690
39067,2001,15732
39069,2001,29136
39071,2001,41139
39073,2001,28364
39075,2001,39738
39077,2001,59595
39079,2001,32695
39081,2001,72786
39083,2001,55364
39085,2001,229351
39087,2001,61991
39089,2001,147327
39091,2001,45953
39093,2001,286878
39095,2001,458621
39097,2001,40175
39099,2001,254855
39101,2001,66004
39103,2001,154630
39105,2001,23018
39107,2001,40786
39109,2001,99111
39111,2001,15026
39113,2001,555128
39115,2001,14790
39117,2001,32390
39119,2001,84689
39121,2001,13935
39123,2001,40974
39125,2001,20091
39127,2001,34295
39129,2001,52259
39131,2001,27752
39133,2001,153012
39135,2001,42284
39137,2001,34742
39139,2001,128009
39141,2001,73590
39143,2001,61684
39145,2001,78385
39147,2001,58310
39149,2001,48276
39151,2001,378403
39153,2001,545276
39155,2001,223888
39157,2001,91141
39159,2001,42479
39161,2001,29393
39163,2001,12930
39165,2001,166848
39167,2001,62751
39169,2001,112109
39171,2001,39070
39173,2001,122029
39175,2001,22776
40001,2001,21066
40003,2001,5926
40005,2001,13896
40007,2001,5641
40009,2001,19778
40011,2001,12022
40013,2001,36462
40015,2001,29874
40017,2001,89521
40019,2001,45595
40021,2001,43032
40023,2001,15143
40025,2001,3053
40027,2001,212541
40029,2001,5998
40031,2001,112236
40033,2001,6430
40035,2001,14768
40037,2001,67903
40039,2001,25696
40041,2001,37643
40043,2001,4597
40045,2001,3896
40047,2001,57181
40049,2001,27021
40051,2001,45844
40053,2001,5019
40055,2001,5837
40057,2001,3155
40059,2001,3421
40061,2001,11755
40063,2001,13876
40065,2001,27890
40067,2001,6646
40069,2001,10437
40071,2001,47437
40073,2001,13843
40075,2001,10022
40077,2001,10574
40079,2001,48033
40081,2001,32084
40083,2001,34517
40085,2001,8729
40087,2001,27787
40089,2001,34030
40091,2001,19450
40093,2001,7529
40095,2001,13312
40097,2001,38449
40099,2001,12655
40101,2001,69506
40103,2001,11413
40105,2001,10594
40107,2001,11719
40109,2001,665401
40111,2001,39580
40113,2001,44938
40115,2001,33039
40117,2001,16765
40119,2001,71437
40121,2001,43349
40123,2001,34917
40125,2001,66271
40127,2001,11653
40129,2001,3310
40131,2001,72974
40133,2001,24497
40135,2001,39228
40137,2001,42623
40139,2001,20113
40141,2001,9190
40143,2001,566789
40145,2001,58758
40147,2001,48875
40149,2001,11377
40151,2001,8846
40153,2001,18317
41001,2001,16609
41003,2001,78175
41005,2001,344842
41007,2001,35542
41009,2001,44228
41011,2001,62161
41013,2001,19876
41015,2001,21097
41017,2001,120667
41019,2001,100069
41021,2001,1875
41023,2001,7445
41025,2001,7382
41027,2001,20396
41029,2001,183797
41031,2001,19457
41033,2001,76304
41035,2001,64110
41037,2001,7426
41039,2001,324829
41041,2001,43903
41043,2001,103594
41045,2001,31476
41047,2001,288744
41049,2001,11104
41051,2001,669591
41053,2001,63800
41055,2001,1845
41057,2001,24335
41059,2001,70484
41061,2001,24349
41063,2001,7097
41065,2001,23695
41067,2001,462316
41069,2001,1496
41071,2001,86266
42001,2001,92821
42003,2001,1272519
42005,2001,71797
42007,2001,179598
42009,2001,49841
42011,2001,377155
42013,2001,128336
42015,2001,62496
42017,2001,603241
42019,2001,175847
42021,2001,150995
42023,2001,5897
42025,2001,59201
42027,2001,136874
42029,2001,441763
42031,2001,41484
42033,2001,82973
42035,2001,37706
42037,2001,64264
42039,2001,90115
42041,2001,215115
42043,2001,251646
42045,2001,552663
42047,2001,34757
42049,2001,281524
42051,2001,147062
42053,2001,5045
42055,2001,130160
42057,2001,14193
42059,2001,40358
42061,2001,45556
42063,2001,89167
42065,2001,45649
42067,2001,22729
42069,2001,212072
42071,2001,474420
42073,2001,94021
42075,2001,120825
42077,2001,314790
42079,2001,315525
42081,2001,119115
42083,2001,45218
42085,2001,119756
42087,2001,46473
42089,2001,143560
42091,2001,757879
42093,2001,18252
42095,2001,269429
42097,2001,93534
42099,2001,43750
42101,2001,1512507
42103,2001,48023
42105,2001,18070
42107,2001,149110
42109,2001,37744
42111,2001,79412
42113,2001,6572
42115,2001,42127
42117,2001,41415
42119,2001,41949
42121,2001,57039
42123,2001,43526
42125,2001,203087
42127,2001,47992
42129,2001,368313
42131,2001,28084
42133,2001,385397
44001,2001,51001
44003,2001,168686
44005,2001,85442
44007,2001,627678
44009,2001,125244
45001,2001,26287
45003,2001,143405
45005,2001,10964
45007,2001,168716
45009,2001,16408
45011,2001,23395
45013,2001,124794
45015,2001,144568
45017,2001,15261
45019,2001,314506
45021,2001,52990
45023,2001,33938
45025,2001,42888
45027,2001,32703
45029,2001,38427
45031,2001,67553
45033,2001,30881
45035,2001,98413
45037,2001,24515
45039,2001,23580
45041,2001,126245
45043,2001,56788
45045,2001,386393
45047,2001,66594
